actionable_engagement_rate,all_noop_episode_rate,assignment_conflict_rate,avg_ammo_used,avg_decision_time_ms,avg_invalid_actions,avg_resource_cost,avg_reward,avg_shots,avg_steps,avg_total_damage,avg_zone_weighted_damage,damage_reduction_per_ammo,engagement_rate,engagement_threshold,episodes,eval_scenario,evaluation_seed,high_threat_leak_rate,hit_rate_per_shot,intercept_rate,leak_rate,method,overkill_rate,std_reward,success_rate,train_seed
0.44314868804664725,0.0,0.0,15.2,3.3772794027645974,0.0,16.6,-35.816933987389355,15.2,33.5,1.2447810360222484,1.2447810360222484,0.16320604014420867,0.15124378109452735,0.15,10.0,time_pressure,23000,0.23809523809523808,0.21710526315789475,0.66,0.34,role_conditioned_ar_ppo_order_012,0.0,48.66789668070763,0.2,9
0.2857142857142857,0.0,0.0,14.8,3.420158912985758,0.0,15.1,-27.859425407441552,14.8,46.0,0.8567626912328409,0.8567626912328411,0.1517614183967546,0.1072463768115942,0.15,10.0,heterogeneity_pressure,33000,0.2222222222222222,0.20270270270270271,0.6,0.22,role_conditioned_ar_ppo_order_012,0.0,43.79664368716331,0.1,9
0.18840579710144928,0.0,0.0,13.0,3.439281045807062,0.0,15.5,-5.093772939005348,13.0,45.9,0.3505647877522677,0.3505647877522677,0.21637403067904312,0.0944081336238199,0.2,10.0,medium,13000,0.1111111111111111,0.2846153846153846,0.74,0.1,role_conditioned_ar_ppo_order_012,0.0,22.52703631509184,0.2,9
0.31910112359550563,0.0,0.0,14.2,3.574279421314667,0.0,16.1,-12.09569267270586,14.2,31.1,0.7604719456203547,0.7604719456203547,0.20880569722492012,0.15219721329046088,0.2,10.0,time_pressure,23000,0.14285714285714285,0.2746478873239437,0.78,0.22,role_conditioned_ar_ppo_order_012,0.0,50.783021069513616,0.4,9
0.20186335403726707,0.0,0.0,13.0,3.448494877602064,0.0,14.65,-5.7042118476122985,13.0,44.9,0.4384497334264649,0.4384497334264649,0.21359417970984018,0.09651076466221233,0.2,10.0,heterogeneity_pressure,33000,0.1111111111111111,0.27692307692307694,0.72,0.14,role_conditioned_ar_ppo_order_012,0.0,29.808958427312024,0.2,9
0.12401352874859076,0.0,0.0,11.0,3.5922614156188666,0.0,14.2,8.631389655908306,11.0,43.8,0.18440557350202497,0.18440557350202497,0.2833474904225666,0.0837138508371385,0.25,10.0,medium,13000,0.05555555555555555,0.37272727272727274,0.82,0.06,role_conditioned_ar_ppo_order_012,0.0,23.156382225969534,0.4,9
0.23731884057971014,0.0,0.0,13.1,3.333971704120734,0.0,15.55,-8.009903583087043,13.1,31.1,0.6619848631435434,0.6619848631435434,0.23385709794432644,0.14040728831725616,0.25,10.0,time_pressure,23000,0.14285714285714285,0.3053435114503817,0.8,0.2,role_conditioned_ar_ppo_order_012,0.0,31.953676248266323,0.3,9
0.16180371352785147,0.0,0.0,12.2,3.372386602795074,0.0,14.2,4.626588705158016,12.2,41.8,0.35725608694782773,0.35725608694782773,0.2446028591822972,0.09728867623604466,0.25,10.0,heterogeneity_pressure,33000,0.1111111111111111,0.32786885245901637,0.8,0.1,role_conditioned_ar_ppo_order_012,0.0,28.40316893718312,0.4,9
0.09605662285136501,0.0,0.0,9.5,3.689695973283863,0.0,13.3,3.7680856312986437,9.5,44.7,0.27024320537800534,0.27024320537800534,0.320363921517558,0.07084265473527218,0.3,10.0,medium,13000,0.0,0.4105263157894737,0.78,0.1,role_conditioned_ar_ppo_order_012,0.0,22.083561848978636,0.3,9
0.15174506828528073,0.0,0.0,10.0,3.4992165584098274,0.0,13.85,5.709704157558595,10.0,30.8,0.4632230835513865,0.4632230835513865,0.3262289762662834,0.10822510822510822,0.3,10.0,time_pressure,23000,0.14285714285714285,0.42,0.84,0.16,role_conditioned_ar_ppo_order_012,0.0,31.9911072558325,0.5,9
