context_id,scenario,policy_seed,slot,unit_index,target_index,conditional_probability,is_argmax_target,det_total_return_mean,stochastic_total_return_mean,det_delta_mean,stochastic_delta_mean
heterogeneity_pressure_seed10_safety02_e10_t40_u0,heterogeneity_pressure,10,safety,0,0,0.20539389550685883,True,-84.58972723127863,-65.24547999458252,24.847386921410816,12.731499549858553
heterogeneity_pressure_seed10_safety02_e10_t40_u0,heterogeneity_pressure,10,safety,0,1,0.19821880757808685,False,-108.84289166973377,-73.52555495517687,0.5942224829556668,4.451424589264196
heterogeneity_pressure_seed10_safety02_e10_t40_u0,heterogeneity_pressure,10,safety,0,2,0.1998935341835022,False,-65.78762709161916,-46.76919086520919,43.649487061070296,31.207788679231882
heterogeneity_pressure_seed10_safety02_e10_t40_u0,heterogeneity_pressure,10,safety,0,3,0.20413802564144135,False,-82.35725982564935,-56.091707277292514,27.07985432704009,21.885272267148565
heterogeneity_pressure_seed10_safety02_e10_t40_u0,heterogeneity_pressure,10,safety,0,4,0.19235573709011078,False,-110.20510994992202,-74.11486610842559,-0.7679957972325724,3.8621134360154867
heterogeneity_pressure_seed10_safety03_e03_t33_u2,heterogeneity_pressure,10,safety,2,1,0.3338358998298645,False,-45.499758459798315,-25.921802895435683,0.6901941133065774,-0.06562499999999993
heterogeneity_pressure_seed10_safety03_e03_t33_u2,heterogeneity_pressure,10,safety,2,3,0.3302012085914612,False,-40.805292518746064,-25.406177895435683,5.384660054358822,0.4499999999999993
heterogeneity_pressure_seed10_safety03_e03_t33_u2,heterogeneity_pressure,10,safety,2,4,0.33596286177635193,True,-39.33788136354775,-19.004106685878554,6.852071209557135,6.8520712095571294
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,safety,1,1,0.2532537877559662,False,-42.988982006572,-26.60421756620231,3.200970566532887,0.8306535054358815
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,safety,1,2,0.24191826581954956,False,-46.860861069097126,-28.731539017299465,-0.6709084959922311,-1.296667945661275
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,safety,1,3,0.24947671592235565,False,-35.85716645895137,-26.754814060766428,10.332786114153526,0.6800570108717624
heterogeneity_pressure_seed10_safety04_e03_t33_u1,heterogeneity_pressure,10,safety,1,4,0.2553512454032898,True,-24.016381874581107,-5.607968318775699,22.173570698523783,21.826902752862495
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,safety,0,1,0.25240832567214966,False,-46.40441876151179,-26.29797677488269,-0.21446618840690923,0.8686487538016625
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,safety,0,2,0.24356722831726074,False,-46.22631422641233,-23.297692188209545,-0.03636165330743424,3.8689333404748045
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,safety,0,3,0.2492125779390335,False,-36.59370045351548,-23.798186980559073,9.59625211958941,3.368438548125276
heterogeneity_pressure_seed10_safety05_e03_t33_u0,heterogeneity_pressure,10,safety,0,4,0.2548118829727173,True,-25.31638187458111,-7.682449356545995,20.87357069852378,19.484176172138355
heterogeneity_pressure_seed10_resource00_e08_t49_u0,heterogeneity_pressure,10,resource,0,2,1.0,True,3.29874090586958,3.29874090586958,3.3987409058695794,1.7411722882274339
heterogeneity_pressure_seed10_resource01_e08_t48_u0,heterogeneity_pressure,10,resource,0,2,1.0,True,2.796914682341151,3.547442129398009,2.996914682341151,0.5929786705852876
heterogeneity_pressure_seed10_resource02_e08_t47_u0,heterogeneity_pressure,10,resource,0,2,1.0,True,4.239893352926439,4.538594576454868,4.539893352926438,-0.19478505294314144
heterogeneity_pressure_seed10_resource03_e08_t46_u0,heterogeneity_pressure,10,resource,0,2,1.0,True,2.994702794105365,4.207344576454867,3.394702794105365,0.31992683529264393
heterogeneity_pressure_seed10_resource04_e08_t45_u0,heterogeneity_pressure,10,resource,0,2,1.0,True,2.7219146823411506,3.8932820764548675,3.22191468234115,-0.4272118882357854
heterogeneity_pressure_seed10_resource05_e08_t44_u0,heterogeneity_pressure,10,resource,0,2,1.0,True,2.6969146823411503,3.6095564646906526,3.29691468234115,-0.35689938823578543
